,question_id,bundle_id,explanation_id,correct_answer,part,tags,deployed_at,correct_flag,question_flag,accuracy
8313,q9196,b6547,e6547,b,5,76,1.5191E+12,92,124,0.741935484
8314,q9197,b6548,e6548,c,5,85,1.5191E+12,103,165,0.624242424
8315,q9198,b6549,e6549,c,5,85,1.5191E+12,55,147,0.37414966
8316,q9199,b6550,e6550,b,5,85,1.5191E+12,69,124,0.556451613
8317,q9200,b6551,e6551,b,5,85,1.5191E+12,112,220,0.509090909
8318,q9201,b6552,e6552,d,5,85,1.5191E+12,69,173,0.398843931
8319,q9202,b6553,e6553,d,5,76,1.5191E+12,39,151,0.258278146
8320,q9203,b6554,e6554,c,5,85,1.5191E+12,107,147,0.727891156
8321,q9204,b6555,e6555,a,5,76,1.5191E+12,115,197,0.583756345
8322,q9205,b6556,e6556,c,5,76,1.5191E+12,100,170,0.588235294
8323,q9325,b6676,e6676,c,5,121,1.57241E+12,135,183,0.737704918
8324,q9326,b6677,e6677,a,5,87,1.57241E+12,114,185,0.616216216
8325,q9327,b6678,e6678,d,5,120,1.57241E+12,128,240,0.533333333
8326,q9328,b6679,e6679,d,5,120,1.57241E+12,125,282,0.443262411
8327,q9329,b6680,e6680,b,5,120,1.57241E+12,138,391,0.352941176
8328,q9330,b6681,e6681,c,5,95,1.57241E+12,132,200,0.66
8329,q9331,b6682,e6682,a,5,120,1.57241E+12,144,280,0.514285714
8330,q9332,b6683,e6683,d,5,120,1.57241E+12,127,226,0.561946903
8331,q9333,b6684,e6684,d,5,87,1.57241E+12,116,170,0.682352941
8332,q9334,b6685,e6685,d,5,120,1.57241E+12,134,191,0.701570681
8333,q9335,b6686,e6686,d,5,87,1.57241E+12,131,243,0.53909465
8334,q9336,b6687,e6687,a,5,87,1.57241E+12,123,213,0.577464789
8335,q9337,b6688,e6688,a,5,95,1.57241E+12,154,270,0.57037037
8336,q9338,b6689,e6689,d,5,87,1.57241E+12,110,215,0.511627907
8337,q9339,b6690,e6690,c,5,87,1.57241E+12,123,237,0.518987342
8338,q9340,b6691,e6691,d,5,120,1.57241E+12,137,209,0.655502392
8339,q9341,b6692,e6692,b,5,95,1.57241E+12,159,248,0.641129032
8340,q9342,b6693,e6693,b,5,87,1.57241E+12,133,192,0.692708333
8341,q9343,b6694,e6694,c,5,90,1.57241E+12,128,361,0.354570637
8342,q9344,b6695,e6695,c,5,120,1.57241E+12,201,353,0.569405099
8343,q9345,b6696,e6696,c,5,120,1.57241E+12,107,154,0.694805195
8344,q9346,b6697,e6697,d,5,95,1.57241E+12,121,262,0.461832061
8345,q9347,b6698,e6698,d,5,121,1.57241E+12,101,230,0.439130435
8346,q9348,b6699,e6699,a,5,119,1.57241E+12,105,212,0.495283019
8347,q9349,b6700,e6700,d,5,93,1.57241E+12,132,195,0.676923077
8348,q9350,b6701,e6701,b,5,121,1.57241E+12,132,187,0.705882353
8349,q9351,b6702,e6702,d,5,109,1.57241E+12,195,360,0.541666667
8350,q9352,b6703,e6703,b,5,123,1.57241E+12,157,367,0.427792916
8351,q9353,b6704,e6704,a,5,121,1.57241E+12,120,182,0.659340659
8352,q9354,b6705,e6705,a,5,93,1.57241E+12,128,179,0.715083799
8353,q9355,b6706,e6706,d,5,119,1.57241E+12,98,142,0.690140845
8354,q9356,b6707,e6707,b,5,95,1.57241E+12,147,272,0.540441176
8355,q9357,b6708,e6708,a,5,119,1.57241E+12,105,163,0.644171779
8356,q9358,b6709,e6709,c,5,107,1.57241E+12,183,272,0.672794118
8357,q9359,b6710,e6710,d,5,128,1.57241E+12,159,250,0.636
8358,q9360,b6711,e6711,a,5,121,1.57241E+12,161,301,0.534883721
8359,q9361,b6712,e6712,d,5,87,1.57241E+12,101,319,0.31661442
8360,q9362,b6713,e6713,c,5,80,1.57241E+12,80,206,0.388349515
8361,q9363,b6714,e6714,d,5,87,1.57241E+12,99,211,0.469194313
8362,q9364,b6715,e6715,c,5,79,1.57241E+12,185,357,0.518207283
8363,q9365,b6716,e6716,a,5,119,1.57241E+12,127,169,0.75147929
8364,q9366,b6717,e6717,b,5,128,1.57241E+12,128,190,0.673684211
8365,q9367,b6718,e6718,a,5,119,1.57241E+12,86,110,0.781818182
8366,q9368,b6719,e6719,a,5,93,1.57241E+12,125,160,0.78125
8367,q9369,b6720,e6720,c,5,128,1.57241E+12,135,241,0.560165975
8368,q9370,b6721,e6721,a,5,112,1.57241E+12,139,176,0.789772727
8369,q9371,b6722,e6722,b,5,119,1.57241E+12,120,179,0.670391061
8370,q9372,b6723,e6723,d,5,122,1.57241E+12,143,206,0.694174757
8371,q9373,b6724,e6724,a,5,93,1.57241E+12,132,226,0.584070796
8372,q9374,b6725,e6725,d,5,121,1.57241E+12,127,307,0.413680782
8373,q9375,b6726,e6726,d,5,109,1.57241E+12,215,432,0.497685185
8374,q9376,b6727,e6727,a,5,112,1.57241E+12,206,297,0.693602694
8375,q9377,b6728,e6728,a,5,93,1.57241E+12,231,281,0.822064057
8376,q9378,b6729,e6729,b,5,79,1.57241E+12,133,252,0.527777778
8377,q9379,b6730,e6730,a,5,93,1.57241E+12,186,340,0.547058824
8378,q9380,b6731,e6731,a,5,119,1.57241E+12,106,124,0.85483871
8379,q9381,b6732,e6732,b,5,119,1.57241E+12,122,138,0.884057971
8380,q9382,b6733,e6733,d,5,95,1.57241E+12,132,239,0.552301255
8381,q9383,b6734,e6734,b,5,119,1.57241E+12,107,172,0.622093023
8382,q9384,b6735,e6735,b,5,121,1.57241E+12,121,159,0.761006289
8383,q9385,b6736,e6736,d,5,95,1.57241E+12,139,259,0.536679537
8384,q9386,b6737,e6737,b,5,112,1.57241E+12,126,139,0.90647482
8385,q9387,b6738,e6738,c,5,119,1.57241E+12,124,170,0.729411765
8386,q9388,b6739,e6739,a,5,79,1.57241E+12,164,268,0.611940299
8387,q9389,b6740,e6740,c,5,144,1.57241E+12,167,229,0.729257642
8388,q9390,b6741,e6741,b,5,120,1.57241E+12,107,131,0.816793893
8389,q9391,b6742,e6742,a,5,93,1.57241E+12,149,241,0.618257261
8390,q9392,b6743,e6743,b,5,99,1.57241E+12,190,341,0.557184751
8391,q9393,b6744,e6744,b,5,120,1.57241E+12,115,161,0.714285714
8392,q9394,b6745,e6745,d,5,142,1.57241E+12,131,282,0.464539007
8393,q9395,b6746,e6746,c,5,99,1.57241E+12,199,305,0.652459016
8394,q9396,b6747,e6747,b,5,87,1.57241E+12,155,256,0.60546875
8395,q9397,b6748,e6748,b,5,95,1.57241E+12,141,286,0.493006993
8396,q9398,b6749,e6749,a,5,121,1.57241E+12,119,154,0.772727273
8397,q9399,b6750,e6750,b,5,128,1.57241E+12,103,117,0.88034188
8398,q9400,b6751,e6751,d,5,112,1.57241E+12,170,372,0.456989247
8399,q9401,b6752,e6752,c,5,119,1.57241E+12,100,151,0.662251656
8400,q9402,b6753,e6753,c,5,112,1.57241E+12,132,179,0.737430168
8401,q9403,b6754,e6754,b,5,112,1.57241E+12,134,177,0.757062147
8402,q9404,b6755,e6755,c,5,112,1.57241E+12,206,329,0.626139818
8403,q9405,b6756,e6756,c,5,123,1.57241E+12,154,426,0.361502347
8404,q9406,b6757,e6757,a,5,119,1.57241E+12,106,147,0.721088435
8405,q9407,b6758,e6758,b,5,119,1.57241E+12,92,134,0.686567164
8406,q9408,b6759,e6759,c,5,119,1.57241E+12,97,180,0.538888889
8407,q9409,b6760,e6760,d,5,107,1.57241E+12,135,224,0.602678571
8408,q9410,b6761,e6761,a,5,79,1.57241E+12,135,291,0.463917526
8409,q9411,b6762,e6762,a,5,93,1.57241E+12,155,275,0.563636364
8410,q9412,b6763,e6763,c,5,120,1.57241E+12,129,218,0.591743119
8411,q9413,b6764,e6764,b,5,90,1.57241E+12,170,267,0.63670412
8412,q9414,b6765,e6765,a,5,109,1.57241E+12,121,391,0.309462916
8413,q9415,b6766,e6766,a,5,122,1.57241E+12,153,228,0.671052632
8414,q9416,b6767,e6767,c,5,87,1.57241E+12,105,236,0.444915254
8415,q9417,b6768,e6768,b,5,144,1.57241E+12,171,220,0.777272727
8416,q9418,b6769,e6769,c,5,107,1.57241E+12,134,180,0.744444444
8417,q9419,b6770,e6770,b,5,109,1.57241E+12,200,306,0.653594771
8418,q9420,b6771,e6771,b,5,120,1.57241E+12,129,258,0.5
8419,q9421,b6772,e6772,a,5,119,1.57241E+12,106,208,0.509615385
8420,q9422,b6773,e6773,c,5,79,1.57241E+12,107,380,0.281578947
8421,q9423,b6774,e6774,d,5,130,1.57241E+12,148,327,0.452599388
8422,q9424,b6775,e6775,a,5,128,1.57241E+12,138,264,0.522727273
8423,q9425,b6776,e6776,d,5,85,1.55809E+12,108,191,0.565445026
8424,q9426,b6777,e6777,c,5,85,1.56137E+12,83,162,0.512345679
8425,q9427,b6778,e6778,d,5,85,1.56137E+12,68,157,0.433121019
8426,q9429,b6780,e6780,a,5,85,1.56137E+12,71,187,0.379679144
8427,q9431,b6782,e6782,c,5,85,1.56137E+12,83,203,0.408866995
8428,q9432,b6783,e6783,a,5,85,1.56137E+12,85,185,0.459459459
8429,q9433,b6784,e6784,a,5,85,1.55809E+12,101,119,0.848739496
8430,q9434,b6785,e6785,d,5,85,1.55809E+12,77,237,0.324894515
8431,q9435,b6786,e6786,b,5,85,1.55809E+12,95,146,0.650684932
8432,q9436,b6787,e6787,c,5,85,1.56137E+12,130,272,0.477941176
8433,q9437,b6788,e6788,c,5,85,1.56137E+12,67,155,0.432258065
8434,q9438,b6789,e6789,a,5,85,1.55809E+12,99,214,0.462616822
8435,q9439,b6790,e6790,a,5,85,1.55809E+12,123,225,0.546666667
8436,q9440,b6791,e6791,b,5,85,1.55809E+12,69,167,0.413173653
8437,q9441,b6792,e6792,d,5,85,1.55809E+12,87,178,0.488764045
8438,q9442,b6793,e6793,c,5,85,1.55809E+12,53,151,0.350993377
8439,q9443,b6794,e6794,a,5,85,1.56137E+12,107,158,0.67721519
8440,q9444,b6795,e6795,d,5,85,1.56137E+12,76,195,0.38974359
8441,q9445,b6796,e6796,b,5,85,1.56137E+12,112,128,0.875
8442,q9446,b6797,e6797,a,5,85,1.55809E+12,100,214,0.46728972
8443,q9447,b6798,e6798,a,5,123,1.55809E+12,190,317,0.599369085
8444,q9448,b6799,e6799,c,5,85,1.56137E+12,92,167,0.550898204
8445,q9449,b6800,e6800,d,5,85,1.55809E+12,86,194,0.443298969
8446,q9450,b6801,e6801,d,5,77,1.55809E+12,85,251,0.338645418
8447,q9451,b6802,e6802,c,5,103,1.56137E+12,92,378,0.243386243
8448,q9452,b6803,e6803,d,5,77,1.56137E+12,108,168,0.642857143
8449,q9453,b6804,e6804,b,5,77,1.56137E+12,99,181,0.546961326
8450,q9454,b6805,e6805,b,5,77,1.56137E+12,98,176,0.556818182
8451,q9455,b6806,e6806,d,5,77,1.56137E+12,100,154,0.649350649
8452,q9456,b6807,e6807,c,5,77,1.56137E+12,85,174,0.488505747
8453,q9457,b6808,e6808,d,5,77,1.55809E+12,102,161,0.633540373
8454,q9458,b6809,e6809,a,5,77,1.55809E+12,69,167,0.413173653
8455,q9459,b6810,e6810,b,5,77,1.56137E+12,74,156,0.474358974
8456,q9460,b6811,e6811,a,5,77,1.55809E+12,64,261,0.245210728
8457,q9461,b6812,e6812,d,5,77,1.56137E+12,112,192,0.583333333
8458,q9462,b6813,e6813,a,5,77,1.56137E+12,97,227,0.427312775
8459,q9463,b6814,e6814,b,5,77,1.55809E+12,90,163,0.552147239
8460,q9464,b6815,e6815,b,5,77,1.55809E+12,104,166,0.626506024
8461,q9465,b6816,e6816,d,5,77,1.55809E+12,111,259,0.428571429
8462,q9466,b6817,e6817,c,5,77,1.56137E+12,101,194,0.520618557
8463,q9467,b6818,e6818,a,5,106,1.56137E+12,131,175,0.748571429
8464,q9468,b6819,e6819,c,5,106,1.56137E+12,67,217,0.30875576
8465,q9469,b6820,e6820,d,5,106,1.56137E+12,82,198,0.414141414
8466,q9470,b6821,e6821,d,5,106,1.56137E+12,145,333,0.435435435
8467,q9471,b6822,e6822,b,5,106,1.56137E+12,131,181,0.723756906
8468,q9472,b6823,e6823,b,5,106,1.56137E+12,109,207,0.526570048
8469,q9473,b6824,e6824,c,5,106,1.56137E+12,111,158,0.702531646
8470,q9474,b6825,e6825,a,5,106,1.56137E+12,153,218,0.701834862
8471,q9475,b6826,e6826,d,5,76,1.55809E+12,82,149,0.55033557
8472,q9476,b6827,e6827,b,5,76,1.55809E+12,117,173,0.676300578
8473,q9477,b6828,e6828,b,5,76,1.56137E+12,121,230,0.526086957
8474,q9478,b6829,e6829,a,5,76,1.56137E+12,90,152,0.592105263
8475,q9479,b6830,e6830,a,5,76,1.56137E+12,81,258,0.313953488
8476,q9480,b6831,e6831,c,5,76,1.55809E+12,95,179,0.530726257
8477,q9481,b6832,e6832,a,5,76,1.56137E+12,58,159,0.364779874
8478,q9482,b6833,e6833,d,5,76,1.55809E+12,68,187,0.363636364
8479,q9483,b6834,e6834,d,5,76,1.55809E+12,83,152,0.546052632
8480,q9484,b6835,e6835,c,5,76,1.55809E+12,54,227,0.237885463
8481,q9485,b6836,e6836,d,5,76,1.56137E+12,82,198,0.414141414
8482,q9486,b6837,e6837,c,5,76,1.56137E+12,74,167,0.443113772
8483,q9487,b6838,e6838,c,5,76,1.56137E+12,112,309,0.362459547
8484,q9488,b6839,e6839,a,5,76,1.56137E+12,81,197,0.411167513
8485,q9489,b6840,e6840,c,5,76,1.55809E+12,87,148,0.587837838
8486,q9490,b6841,e6841,b,5,76,1.55809E+12,76,210,0.361904762
8487,q9491,b6842,e6842,d,5,76,1.55809E+12,72,196,0.367346939
8488,q9492,b6843,e6843,b,5,80,1.56137E+12,112,299,0.37458194
8489,q9493,b6844,e6844,a,5,84,1.56137E+12,98,231,0.424242424
8490,q9495,b6846,e6846,d,5,84,1.56137E+12,76,191,0.397905759
8491,q9496,b6847,e6847,b,5,84,1.56137E+12,127,186,0.682795699
8492,q9497,b6848,e6848,b,5,84,1.56137E+12,130,250,0.52
8493,q9498,b6849,e6849,b,5,84,1.56137E+12,100,144,0.694444444
8494,q9499,b6850,e6850,a,5,84,1.56137E+12,88,215,0.409302326
8495,q9500,b6851,e6851,d,5,83,1.56137E+12,106,124,0.85483871
8496,q9501,b6852,e6852,d,5,83,1.56137E+12,90,185,0.486486486
8497,q9502,b6853,e6853,a,5,83,1.56137E+12,113,246,0.459349593
8498,q9503,b6854,e6854,b,5,83,1.55809E+12,100,231,0.432900433
8499,q9504,b6855,e6855,b,5,83,1.56137E+12,104,197,0.527918782
8500,q9505,b6856,e6856,a,5,83,1.56137E+12,114,171,0.666666667
8501,q9506,b6857,e6857,c,5,83,1.56137E+12,68,293,0.232081911
8502,q9507,b6858,e6858,a,5,83,1.55809E+12,93,148,0.628378378
8503,q9508,b6859,e6859,a,5,83,1.55809E+12,86,151,0.569536424
8504,q9509,b6860,e6860,b,5,83,1.56137E+12,102,150,0.68
8505,q9510,b6861,e6861,c,5,83,1.56137E+12,126,152,0.828947368
8506,q9511,b6862,e6862,b,5,83,1.55809E+12,93,126,0.738095238
8507,q9512,b6863,e6863,c,5,83,1.55809E+12,79,218,0.362385321
8508,q9513,b6864,e6864,b,5,83,1.56137E+12,120,260,0.461538462
8509,q9514,b6865,e6865,d,5,83,1.55809E+12,66,193,0.341968912
8510,q9515,b6866,e6866,b,5,83,1.56137E+12,80,98,0.816326531
8511,q9516,b6867,e6867,a,5,83,1.55809E+12,69,262,0.263358779
8512,q9517,b6868,e6868,c,5,83,1.56137E+12,100,186,0.537634409
8513,q9518,b6869,e6869,d,5,83,1.56137E+12,74,165,0.448484848
8514,q9519,b6870,e6870,d,5,83,1.55809E+12,46,197,0.233502538
8515,q9520,b6871,e6871,c,5,83,1.55809E+12,75,158,0.474683544
8516,q9521,b6872,e6872,b,5,83,1.56137E+12,82,175,0.468571429
8517,q9522,b6873,e6873,d,5,83,1.56137E+12,74,197,0.375634518
8518,q9523,b6874,e6874,b,5,83,1.56137E+12,107,131,0.816793893
8519,q9524,b6875,e6875,b,5,83,1.56137E+12,93,227,0.40969163
8520,q9525,b6876,e6876,d,5,94,1.57128E+12,100,217,0.460829493
8521,q9526,b6877,e6877,d,5,94,1.57128E+12,81,227,0.356828194
8522,q9527,b6878,e6878,d,5,94,1.57128E+12,109,207,0.526570048
8523,q9528,b6879,e6879,a,5,94,1.57128E+12,96,231,0.415584416
8524,q9529,b6880,e6880,a,5,94,1.57128E+12,114,185,0.616216216
8525,q9530,b6881,e6881,d,5,94,1.57128E+12,132,200,0.66
8526,q9531,b6882,e6882,b,5,94,1.57128E+12,116,266,0.436090226
8527,q9532,b6883,e6883,b,5,129,1.57128E+12,191,320,0.596875
8528,q9533,b6884,e6884,b,5,94,1.57128E+12,120,189,0.634920635
8529,q9534,b6885,e6885,b,5,94,1.57128E+12,117,214,0.546728972
8530,q9535,b6886,e6886,a,5,94,1.57128E+12,130,189,0.687830688
8531,q9536,b6887,e6887,a,5,94,1.57128E+12,118,255,0.462745098
8532,q9537,b6888,e6888,b,5,94,1.57128E+12,123,181,0.679558011
8533,q9538,b6889,e6889,b,5,94,1.57128E+12,83,181,0.458563536
8534,q9539,b6890,e6890,d,5,94,1.57128E+12,60,354,0.169491525
8535,q9540,b6891,e6891,d,5,129,1.57128E+12,132,326,0.404907975
8536,q9541,b6892,e6892,b,5,94,1.57128E+12,106,209,0.507177033
8537,q9542,b6893,e6893,a,5,94,1.57128E+12,107,215,0.497674419
8538,q9543,b6894,e6894,d,5,94,1.57128E+12,73,263,0.27756654
8539,q9544,b6895,e6895,b,5,94,1.57128E+12,62,287,0.216027875
8540,q9545,b6896,e6896,c,5,94,1.57128E+12,109,153,0.712418301
8541,q9546,b6897,e6897,c,5,129,1.57128E+12,120,345,0.347826087
8542,q9547,b6898,e6898,d,5,94,1.57128E+12,76,202,0.376237624
8543,q9548,b6899,e6899,b,5,94,1.57128E+12,92,241,0.381742739
8544,q9549,b6900,e6900,c,5,94,1.57128E+12,90,256,0.3515625
8545,q9550,b6901,e6901,a,5,118,1.57128E+12,116,186,0.623655914
8546,q9551,b6902,e6902,b,5,118,1.57128E+12,126,366,0.344262295
8547,q9552,b6903,e6903,d,5,118,1.57128E+12,194,468,0.414529915
8548,q9553,b6904,e6904,b,5,118,1.57128E+12,115,188,0.611702128
8549,q9554,b6905,e6905,c,5,118,1.57128E+12,136,291,0.467353952
8550,q9555,b6906,e6906,d,5,81,1.57128E+12,97,219,0.442922374
8551,q9556,b6907,e6907,c,5,118,1.57128E+12,145,203,0.714285714
8552,q9557,b6908,e6908,b,5,118,1.57128E+12,128,182,0.703296703
8553,q9558,b6909,e6909,d,5,118,1.57128E+12,112,269,0.416356877
8554,q9559,b6910,e6910,d,5,118,1.57128E+12,150,357,0.420168067
8555,q9560,b6911,e6911,b,5,118,1.57128E+12,137,291,0.470790378
8556,q9561,b6912,e6912,d,5,118,1.57128E+12,113,284,0.397887324
8557,q9562,b6913,e6913,c,5,118,1.57128E+12,142,289,0.491349481
8558,q9563,b6914,e6914,d,5,118,1.57128E+12,141,261,0.540229885
8559,q9564,b6915,e6915,c,5,81,1.57128E+12,283,739,0.382949932
8560,q9565,b6916,e6916,a,5,75,1.57128E+12,181,279,0.64874552
8561,q9566,b6917,e6917,a,5,75,1.57128E+12,146,308,0.474025974
8562,q9567,b6918,e6918,b,5,75,1.57128E+12,109,124,0.879032258
8563,q9568,b6919,e6919,d,5,75,1.57128E+12,108,342,0.315789474
8564,q9569,b6920,e6920,c,5,75,1.57128E+12,218,324,0.672839506
8565,q9570,b6921,e6921,a,5,130,1.57128E+12,144,249,0.578313253
8566,q9571,b6922,e6922,d,5,130,1.57128E+12,127,228,0.557017544
8567,q9572,b6923,e6923,d,5,130,1.57128E+12,142,367,0.386920981
8568,q9573,b6924,e6924,a,5,130,1.57128E+12,171,253,0.675889328
8569,q9574,b6925,e6925,c,5,130,1.57128E+12,143,227,0.629955947
8570,q9575,b6926,e6926,d,5,119,1.56534E+12,75,148,0.506756757
8571,q9576,b6927,e6927,b,5,119,1.56534E+12,101,155,0.651612903
8572,q9577,b6928,e6928,a,5,120,1.56534E+12,258,377,0.684350133
8573,q9578,b6929,e6929,d,5,125,1.56534E+12,809,2493,0.324508624
8574,q9579,b6930,e6930,b,5,95,1.56534E+12,421,705,0.597163121
8575,q9580,b6931,e6931,b,5,119,1.56534E+12,343,567,0.604938272
8576,q9581,b6932,e6932,a,5,119,1.56534E+12,71,128,0.5546875
8577,q9583,b6934,e6934,d,5,119,1.56534E+12,64,106,0.603773585
8578,q9588,b6939,e6939,b,5,119,1.56534E+12,79,134,0.589552239
8579,q9591,b6942,e6942,c,5,119,1.56534E+12,110,173,0.63583815
8580,q9592,b6943,e6943,c,5,119,1.56534E+12,77,127,0.606299213
8581,q9594,b6945,e6945,b,5,73,1.56534E+12,509,940,0.541489362
8582,q9596,b6947,e6947,c,5,119,1.56534E+12,60,106,0.566037736
8583,q9598,b6949,e6949,c,5,121,1.56534E+12,288,496,0.580645161
8584,q9599,b6950,e6950,c,5,95,1.56534E+12,368,779,0.472400513
8585,q9600,b6951,e6951,b,5,119,1.56534E+12,267,458,0.582969432
8586,q9601,b6952,e6952,a,5,119,1.56534E+12,87,238,0.365546218
8587,q9602,b6953,e6953,b,5,119,1.56534E+12,48,73,0.657534247
8588,q9603,b6954,e6954,d,5,119,1.56534E+12,65,104,0.625
8589,q9606,b6957,e6957,a,5,89,1.56534E+12,793,1594,0.49749059
8590,q9607,b6958,e6958,b,5,87,1.56534E+12,238,496,0.47983871
8591,q9608,b6959,e6959,a,5,73,1.56534E+12,379,618,0.613268608
8592,q9609,b6960,e6960,a,5,119,1.56534E+12,80,173,0.462427746
8593,q9610,b6961,e6961,b,5,119,1.56534E+12,91,152,0.598684211
8594,q9611,b6962,e6962,a,5,119,1.56534E+12,136,260,0.523076923
8595,q9612,b6963,e6963,a,5,89,1.56534E+12,364,556,0.654676259
8596,q9614,b6965,e6965,c,5,119,1.56534E+12,111,198,0.560606061
8597,q9616,b6967,e6967,a,5,119,1.56534E+12,96,160,0.6
8598,q9617,b6968,e6968,a,5,119,1.56534E+12,85,133,0.639097744
8599,q9618,b6969,e6969,a,5,119,1.56534E+12,116,181,0.640883978
8600,q9619,b6970,e6970,a,5,119,1.56534E+12,50,76,0.657894737
8601,q9620,b6971,e6971,a,5,119,1.56534E+12,65,84,0.773809524
8602,q9621,b6972,e6972,b,5,87,1.56534E+12,248,323,0.767801858
8603,q9623,b6974,e6974,d,5,78,1.56869E+12,70,144,0.486111111
8604,q9624,b6975,e6975,c,5,78,1.56869E+12,137,193,0.70984456
8605,q9625,b6976,e6976,b,5,78,1.56869E+12,187,503,0.371769384
8606,q9627,b6978,e6978,b,5,78,1.56869E+12,58,99,0.585858586
8607,q9628,b6979,e6979,c,5,78,1.56869E+12,45,112,0.401785714
8608,q9630,b6981,e6981,c,5,78,1.56869E+12,44,75,0.586666667
8609,q9631,b6982,e6982,b,5,133,1.56869E+12,309,520,0.594230769
8610,q9632,b6983,e6983,a,5,78,1.56869E+12,74,157,0.47133758
8611,q9633,b6984,e6984,b,5,78,1.56869E+12,91,131,0.694656489
8612,q9634,b6985,e6985,c,5,78,1.56869E+12,58,91,0.637362637
8613,q9636,b6987,e6987,a,5,78,1.56869E+12,72,126,0.571428571
8614,q9637,b6988,e6988,b,5,78,1.56869E+12,60,104,0.576923077
8615,q9638,b6989,e6989,b,5,133,1.56869E+12,415,752,0.551861702
8616,q9639,b6990,e6990,c,5,78,1.56869E+12,100,250,0.4
8617,q9641,b6992,e6992,c,5,78,1.56869E+12,342,766,0.446475196
8618,q9643,b6994,e6994,a,5,78,1.56869E+12,100,206,0.485436893
8619,q9644,b6995,e6995,b,5,78,1.56869E+12,57,95,0.6
8620,q9646,b6997,e6997,c,5,78,1.56869E+12,66,113,0.584070796
8621,q9647,b6998,e6998,d,5,78,1.56869E+12,47,92,0.510869565
8622,q9648,b6999,e6999,c,5,78,1.56869E+12,103,281,0.366548043
8623,q9649,b7000,e7000,c,5,78,1.56869E+12,99,170,0.582352941
8624,q9650,b7001,e7001,b,5,78,1.56869E+12,75,154,0.487012987
8625,q9651,b7002,e7002,a,5,78,1.56869E+12,51,98,0.520408163
8626,q9652,b7003,e7003,d,5,78,1.56869E+12,98,284,0.345070423
8627,q9653,b7004,e7004,b,5,78,1.56869E+12,81,139,0.582733813
8628,q9656,b7007,e7007,b,5,78,1.56869E+12,104,201,0.517412935
8629,q9657,b7008,e7008,c,5,78,1.56869E+12,56,100,0.56
8630,q9661,b7012,e7012,d,5,78,1.56869E+12,85,185,0.459459459
8631,q9662,b7013,e7013,a,5,78,1.56869E+12,94,140,0.671428571
8632,q9666,b7017,e7017,b,5,78,1.56869E+12,75,164,0.457317073
8633,q9667,b7018,e7018,c,5,78,1.56869E+12,68,150,0.453333333
8634,q9668,b7019,e7019,b,5,76,1.52664E+12,64,154,0.415584416
8635,q9669,b7020,e7020,c,5,85,1.52664E+12,109,184,0.592391304
8636,q9670,b7021,e7021,a,5,83,1.52664E+12,65,189,0.343915344
8637,q9671,b7022,e7022,d,5,85,1.52664E+12,52,191,0.272251309
8638,q9672,b7023,e7023,a,5,83,1.52664E+12,62,208,0.298076923
8639,q9673,b7024,e7024,b,5,77,1.52664E+12,111,182,0.60989011
8640,q9674,b7025,e7025,b,5,85,1.52664E+12,105,137,0.766423358
8641,q9675,b7026,e7026,c,5,83,1.52664E+12,82,242,0.338842975
8642,q9676,b7027,e7027,c,5,77,1.52664E+12,105,216,0.486111111
8643,q9677,b7028,e7028,a,5,85,1.52664E+12,95,124,0.766129032
8644,q9678,b7029,e7029,c,5,85,1.52664E+12,82,154,0.532467532
8645,q9679,b7030,e7030,b,5,85,1.52664E+12,71,147,0.482993197
8646,q9680,b7031,e7031,d,5,85,1.52664E+12,100,131,0.763358779
8647,q9681,b7032,e7032,d,5,83,1.52664E+12,87,188,0.462765957
8648,q9682,b7033,e7033,c,5,85,1.52664E+12,69,200,0.345
8649,q9683,b7034,e7034,c,5,85,1.52664E+12,90,204,0.441176471
8650,q9684,b7035,e7035,a,5,76,1.52664E+12,95,150,0.633333333
8651,q9685,b7036,e7036,a,5,76,1.52664E+12,87,166,0.524096386
8652,q9686,b7037,e7037,c,5,77,1.52664E+12,101,157,0.643312102
8653,q9687,b7038,e7038,d,5,85,1.52664E+12,116,179,0.648044693
8654,q9688,b7039,e7039,b,5,76,1.52664E+12,75,180,0.416666667
8655,q9689,b7040,e7040,d,5,85,1.52664E+12,106,164,0.646341463
8656,q9690,b7041,e7041,b,5,77,1.52664E+12,93,174,0.534482759
8657,q9691,b7042,e7042,d,5,77,1.52664E+12,85,134,0.634328358
8658,q9692,b7043,e7043,b,5,76,1.52664E+12,61,156,0.391025641
8659,q9693,b7044,e7044,b,5,77,1.51911E+12,79,120,0.658333333
8660,q9694,b7045,e7045,c,5,85,1.52664E+12,60,157,0.382165605
8661,q9695,b7046,e7046,a,5,85,1.52664E+12,92,160,0.575
8662,q9696,b7047,e7047,b,5,77,1.52664E+12,96,170,0.564705882
8663,q9697,b7048,e7048,d,5,83,1.52664E+12,48,177,0.271186441
8664,q9698,b7049,e7049,d,5,77,1.52664E+12,81,151,0.536423841
8665,q9699,b7050,e7050,a,5,85,1.52664E+12,65,165,0.393939394
8666,q9700,b7051,e7051,d,5,77,1.52664E+12,85,194,0.43814433
8667,q9701,b7052,e7052,c,5,76,1.52664E+12,72,202,0.356435644
8668,q9702,b7053,e7053,d,5,83,1.52664E+12,104,158,0.658227848
8669,q9703,b7054,e7054,b,5,76,1.52664E+12,99,128,0.7734375
8670,q9704,b7055,e7055,c,5,85,1.52664E+12,102,197,0.517766497
