,username,num_of_questions_answered,num_of_correct_answers,num_of_explanations,num_of_lectures,devicesUsed,confidence_level,payments,duration,accuracy,mixed_cols,combined_metric
11179,u303355,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11180,u303369,6,2,0,0,mobile,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11181,u303382,2,1,0,0,web,0,0,0,0.5,0.0001224514786016041,0.200073470887161
11182,u303396,25,15,15,0,mobile,0,0,0,0.6,0.0024490295720320824,0.24146941774321923
11183,u3034,109,54,96,1,Unknown,4,1,4320000000,0.4954128440366973,0.012612502295965224,0.20573263899225805
11184,u303427,10,5,0,0,mobile,0,0,0,0.5,0.0006122573930080206,0.20036735443580483
11185,u303433,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11186,u303441,11,7,4,0,mobile,0,0,0,0.6363636363636364,0.0009183860895120309,0.2550964861991618
11187,u303442,5,2,0,0,mobile,1,0,0,0.4,0.0003061286965040103,0.16018367721790244
11188,u303444,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11189,u303445,10,8,0,0,web,0,0,0,0.8,0.0006122573930080206,0.3203673544358049
11190,u303446,10,3,0,0,mobile,4,0,0,0.3,0.0006122573930080206,0.1203673544358048
11191,u303450,4,2,0,0,mobile,7,0,0,0.5,0.0002449029572032082,0.20014694177432193
11192,u303451,9,6,0,0,mobile,0,0,0,0.6666666666666666,0.0005510316537072186,0.26699728565889097
11193,u303453,10,5,0,0,web,0,0,0,0.5,0.0006122573930080206,0.20036735443580483
11194,u303454,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11195,u303455,69,35,56,0,Unknown,15,2,20736000000,0.5072463768115942,0.007653217412600257,0.20749048117219784
11196,u303456,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11197,u303457,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11198,u303468,8,1,0,0,web,0,0,0,0.125,0.0004898059144064164,0.05029388354864385
11199,u303469,10,7,0,0,mobile,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
11200,u303478,62,35,55,2,mobile,8,0,0,0.5645161290322581,0.007285862976795445,0.23017796939898053
11201,u303479,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11202,u303480,7,3,6,0,web,0,0,0,0.42857142857142855,0.0007959346109104267,0.1719061321951177
11203,u303482,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11204,u303483,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11205,u303484,1,0,0,0,web,1,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11206,u303485,11,7,7,0,web,5,0,0,0.6363636363636364,0.0011020633074144371,0.25520669252990325
11207,u303486,10,6,0,0,web,2,0,0,0.6,0.0006122573930080206,0.24036735443580481
11208,u303487,18,10,9,0,mobile,0,0,0,0.5555555555555556,0.0016530949611216555,0.22321407919889524
11209,u303490,9,2,0,0,mobile,0,0,0,0.2222222222222222,0.0005510316537072186,0.08921950788111323
11210,u303491,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11211,u303492,1,1,0,0,web,1,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11212,u303493,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11213,u303494,10,5,0,0,web,0,0,0,0.5,0.0006122573930080206,0.20036735443580483
11214,u303495,7,4,0,0,web,0,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
11215,u303497,5,2,0,0,web,0,0,0,0.4,0.0003061286965040103,0.16018367721790244
11216,u3035,17,9,8,0,mobile,0,0,0,0.5294117647058824,0.0015306434825200514,0.212683091971865
11217,u303508,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11218,u303509,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11219,u303518,6,0,0,0,web,1,0,0,0.0,0.00036735443580481234,0.0002204126614828874
11220,u303519,10,8,0,0,web,0,0,0,0.8,0.0006122573930080206,0.3203673544358049
11221,u303520,1,0,0,0,web,3,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11222,u303521,7,3,0,0,web,2,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11223,u303522,6,3,0,0,web,2,0,0,0.5,0.00036735443580481234,0.2002204126614829
11224,u303523,6,0,0,0,web,13,0,0,0.0,0.00036735443580481234,0.0002204126614828874
11225,u303524,6,2,0,0,mobile,4,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11226,u303525,3,3,0,0,web,0,0,0,1.0,0.00018367721790240617,0.40011020633074146
11227,u303526,4,2,0,0,mobile,1,0,0,0.5,0.0002449029572032082,0.20014694177432193
11228,u303527,6,4,0,0,Unknown,2,1,5184000000,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11229,u303530,9,4,0,0,web,0,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
11230,u303531,7,1,0,0,web,0,0,0,0.14285714285714285,0.0004285801751056144,0.05740000524792051
11231,u303533,8,4,0,0,web,0,0,0,0.5,0.0004898059144064164,0.20029388354864386
11232,u303534,10,8,0,0,web,0,0,0,0.8,0.0006122573930080206,0.3203673544358049
11233,u303535,10,3,0,0,web,1,0,0,0.3,0.0006122573930080206,0.1203673544358048
11234,u303536,3,2,0,0,web,0,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
11235,u303537,9,3,0,0,mobile,0,0,0,0.3333333333333333,0.0005510316537072186,0.13366395232555767
11236,u303546,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11237,u303552,6,1,0,0,web,1,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11238,u303553,9,3,0,0,web,0,0,0,0.3333333333333333,0.0005510316537072186,0.13366395232555767
11239,u303584,3,1,0,0,web,0,0,0,0.3333333333333333,0.00018367721790240617,0.13344353966407477
11240,u303590,8,4,0,0,mobile,0,0,0,0.5,0.0004898059144064164,0.20029388354864386
11241,u303591,1,0,0,0,web,3,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11242,u3036,37,25,34,0,mobile,10,1,8640000000,0.6756756756756757,0.004347027490356946,0.27287848676448445
11243,u303619,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11244,u303624,10,7,0,0,web,1,0,0,0.7,0.0006122573930080206,0.2803673544358048
11245,u303625,10,2,1,0,mobile,0,0,0,0.2,0.0006734831323088226,0.08040408987938531
11246,u303630,10,5,0,0,web,0,0,0,0.5,0.0006122573930080206,0.20036735443580483
11247,u303631,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11248,u303640,10,7,0,0,web,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
11249,u303642,9,4,2,0,mobile,0,0,0,0.4444444444444444,0.0006734831323088226,0.17818186765716307
11250,u303643,14,4,3,0,mobile,6,0,0,0.2857142857142857,0.0010408375681136349,0.11491021682658246
11251,u303644,6,1,0,0,web,23,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11252,u303645,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11253,u303646,9,4,0,0,mobile,0,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
11254,u303647,9,3,0,0,web,0,0,0,0.3333333333333333,0.0005510316537072186,0.13366395232555767
11255,u303650,10,8,0,0,web,0,0,0,0.8,0.0006122573930080206,0.3203673544358049
11256,u303651,47,26,36,0,mobile,0,0,0,0.5531914893617021,0.00508173636196657,0.2243256375618608
11257,u303652,3,2,0,0,mobile,1,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
11258,u303653,8,4,0,0,web,0,0,0,0.5,0.0004898059144064164,0.20029388354864386
11259,u303654,3,0,0,0,web,0,0,0,0.0,0.00018367721790240617,0.0001102063307414437
11260,u303655,5,3,0,0,web,1,0,0,0.6,0.0003061286965040103,0.2401836772179024
11261,u303656,6,3,0,0,mobile,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11262,u303657,49,27,41,1,mobile,1,0,0,0.5510204081632653,0.0055715422763729875,0.22375108863112989
11263,u303668,1,1,0,0,web,4,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11264,u303678,8,2,0,0,web,0,0,0,0.25,0.0004898059144064164,0.10029388354864385
11265,u303680,6,5,0,0,mobile,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
11266,u303681,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11267,u303682,2,2,0,0,web,0,0,0,1.0,0.0001224514786016041,0.400073470887161
11268,u303683,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11269,u303684,7,4,0,0,web,0,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
11270,u303685,10,3,0,0,web,0,0,0,0.3,0.0006122573930080206,0.1203673544358048
11271,u303686,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11272,u303687,9,4,0,0,web,1,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
11273,u303690,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11274,u303691,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11275,u303693,61,34,51,1,mobile,1,0,0,0.5573770491803278,0.006918508540990633,0.22710192479672553
11276,u303695,6,3,0,0,mobile,3,0,0,0.5,0.00036735443580481234,0.2002204126614829
11277,u303696,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11278,u303697,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11279,u3037,65,42,75,1,Unknown,87,1,4320000000,0.6461538461538462,0.00863282924141309,0.26364123600638634
11280,u303708,19,12,7,0,mobile,0,0,0,0.631578947368421,0.0015918692218208534,0.25358670048046095
11281,u303709,2,0,0,0,web,0,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
11282,u303718,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11283,u303719,10,6,0,0,web,3,0,0,0.6,0.0006122573930080206,0.24036735443580481
11284,u303720,3,2,0,0,web,0,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
11285,u303721,48,27,42,0,mobile,1,0,0,0.5625,0.005510316537072185,0.22830618992224333
11286,u303722,1,0,0,0,web,5,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11287,u303723,10,2,0,0,web,0,0,0,0.2,0.0006122573930080206,0.08036735443580482
11288,u303724,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11289,u303725,2,0,0,0,web,7,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
11290,u303726,2,1,0,0,web,4,0,0,0.5,0.0001224514786016041,0.200073470887161
11291,u303727,10,8,0,0,web,0,0,0,0.8,0.0006122573930080206,0.3203673544358049
11292,u303731,9,6,0,0,mobile,4,0,0,0.6666666666666666,0.0005510316537072186,0.26699728565889097
11293,u303732,9,3,0,0,web,1,0,0,0.3333333333333333,0.0005510316537072186,0.13366395232555767
11294,u303733,8,5,0,0,web,0,0,0,0.625,0.0004898059144064164,0.25029388354864385
11295,u303734,8,4,0,0,mobile,0,0,0,0.5,0.0004898059144064164,0.20029388354864386
11296,u303735,6,1,0,0,web,1,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11297,u303736,41,21,43,32,mobile,23,2,46656000000,0.5121951219512195,0.007102185758893038,0.20913936023582363
11298,u303737,9,7,0,0,web,0,0,0,0.7777777777777778,0.0005510316537072186,0.3114417301033354
11299,u303745,7,2,0,0,web,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
11300,u303750,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11301,u303751,11,6,2,0,web,0,0,0,0.5454545454545454,0.0007959346109104267,0.21865937894836443
11302,u303778,5,3,0,0,web,3,0,0,0.6,0.0003061286965040103,0.2401836772179024
11303,u303779,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11304,u303786,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11305,u303787,6,4,0,0,web,1,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11306,u303792,4,1,0,0,web,0,0,0,0.25,0.0002449029572032082,0.10014694177432193
11307,u303793,8,2,0,0,mobile,2,0,0,0.25,0.0004898059144064164,0.10029388354864385
11308,u303802,10,5,0,0,web,0,0,0,0.5,0.0006122573930080206,0.20036735443580483
11309,u303803,9,7,0,0,web,0,0,0,0.7777777777777778,0.0005510316537072186,0.3114417301033354
11310,u303816,7,3,0,0,web,3,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11311,u303817,343,243,340,27,mobile,96,2,20736000000,0.7084548104956269,0.04347027490356946,0.3094640891403924
11312,u303848,7,2,0,0,mobile,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
11313,u303849,37,15,36,0,mobile,0,0,0,0.40540540540540543,0.00446947896895855,0.1648438495435373
11314,u303859,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11315,u303860,8,4,0,0,web,0,0,0,0.5,0.0004898059144064164,0.20029388354864386
11316,u303861,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11317,u303862,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11318,u303863,10,7,0,0,web,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
11319,u303864,7,4,7,0,mobile,1,0,0,0.5714285714285714,0.0008571603502112288,0.2290857247815553
11320,u303865,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11321,u303866,10,4,0,0,web,4,0,0,0.4,0.0006122573930080206,0.16036735443580485
11322,u303871,6,5,0,0,web,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
11323,u303873,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11324,u303874,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11325,u303875,6,3,0,0,web,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
11326,u303876,6,2,0,0,mobile,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11327,u303877,6,1,0,0,mobile,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11328,u303888,9,3,0,0,web,0,0,0,0.3333333333333333,0.0005510316537072186,0.13366395232555767
11329,u303889,6,2,0,0,mobile,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11330,u303898,3,2,0,0,web,0,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
11331,u303901,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11332,u303903,2,0,0,0,web,0,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
11333,u303904,10,3,0,0,web,0,0,0,0.3,0.0006122573930080206,0.1203673544358048
11334,u303905,7,4,3,0,mobile,0,0,0,0.5714285714285714,0.0006122573930080206,0.2289387830072334
11335,u303906,8,2,0,0,web,0,0,0,0.25,0.0004898059144064164,0.10029388354864385
11336,u303910,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11337,u303913,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11338,u303916,7,6,0,0,web,0,0,0,0.8571428571428571,0.0004285801751056144,0.34311429096220625
11339,u303917,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11340,u303928,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11341,u303929,6,0,0,0,web,0,0,0,0.0,0.00036735443580481234,0.0002204126614828874
11342,u303938,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11343,u303939,251,187,241,3,web,0,0,0,0.7450199203187251,0.03030674095389702,0.3161920126998282
11344,u303962,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11345,u303963,26,16,4,0,mobile,5,0,0,0.6153846153846154,0.0018367721790240618,0.2472559094612606
11346,u303977,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11347,u303988,10,7,0,0,web,1,0,0,0.7,0.0006122573930080206,0.2803673544358048
11348,u303989,9,3,2,0,mobile,4,0,0,0.3333333333333333,0.0006734831323088226,0.13373742321271861
11349,u304002,7,2,0,0,web,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
11350,u304003,2,0,0,0,web,0,0,0,0.0,0.0001224514786016041,7.347088716096246e-05
11351,u304016,11,4,0,0,mobile,0,0,0,0.36363636363636365,0.0006734831323088226,0.14585863533393076
11352,u304017,7,1,0,0,web,0,0,0,0.14285714285714285,0.0004285801751056144,0.05740000524792051
11353,u304048,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11354,u304059,6,5,0,0,web,0,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
11355,u304060,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11356,u304061,8,4,0,0,mobile,0,0,0,0.5,0.0004898059144064164,0.20029388354864386
11357,u304063,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11358,u304065,5,3,0,0,mobile,0,0,0,0.6,0.0003061286965040103,0.2401836772179024
11359,u304067,471,215,466,5,mobile,86,0,0,0.4564755838641189,0.05767464642135554,0.2171950213984609
11360,u304071,0,0,1,2,Unknown,0,1,15552000000,,0.00018367721790240617,
11361,u304073,11,7,0,0,mobile,0,0,0,0.6363636363636364,0.0006734831323088226,0.25494954442483986
11362,u304074,6,3,0,0,web,2,0,0,0.5,0.00036735443580481234,0.2002204126614829
11363,u304075,3,2,0,0,web,0,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
11364,u304076,9,4,0,0,web,0,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
11365,u304077,6,4,0,0,mobile,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11366,u304088,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11367,u304089,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11368,u304098,71,48,72,1,mobile,30,0,0,0.676056338028169,0.008816506459315497,0.27571243908685694
11369,u304099,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11370,u304100,97,64,92,3,mobile,3,0,0,0.6597938144329897,0.011755341945753995,0.2709707309406483
11371,u304101,8,4,0,0,web,1,0,0,0.5,0.0004898059144064164,0.20029388354864386
11372,u304102,7,1,0,0,web,2,0,0,0.14285714285714285,0.0004285801751056144,0.05740000524792051
11373,u304104,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11374,u304106,1133,738,1027,88,Unknown,492,1,15552000000,0.6513680494263019,0.13763546194820303,0.3431284969394426
11375,u304107,3,1,0,0,web,3,0,0,0.3333333333333333,0.00018367721790240617,0.13344353966407477
11376,u304110,6,2,0,0,web,1,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11377,u304111,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11378,u304113,8,4,1,0,mobile,0,0,0,0.5,0.0005510316537072186,0.20033061899222435
11379,u304115,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11380,u304116,1,1,0,0,web,1,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11381,u304117,21,9,9,0,mobile,0,0,0,0.42857142857142855,0.0018367721790240618,0.17253063473598587
11382,u304128,2,1,0,0,web,1,0,0,0.5,0.0001224514786016041,0.200073470887161
11383,u304129,9,4,0,0,web,0,0,0,0.4444444444444444,0.0005510316537072186,0.17810839677000212
11384,u304138,1,0,0,0,web,1,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11385,u304139,4,2,2,0,mobile,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11386,u304162,57,23,48,0,mobile,6,0,0,0.40350877192982454,0.006428702626584216,0.16526073034788036
11387,u304176,6,4,0,0,web,0,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11388,u304177,6,3,0,0,Unknown,0,1,15552000000,0.5,0.00036735443580481234,0.2002204126614829
11389,u304188,1,0,0,0,web,6,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11390,u304189,1,0,0,0,mobile,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11391,u3042,26,16,22,2,mobile,1,0,0,0.6153846153846154,0.003061286965040103,0.24799061833287023
11392,u304200,6,5,0,0,web,2,0,0,0.8333333333333334,0.00036735443580481234,0.33355374599481624
11393,u304201,6,1,0,0,mobile,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11394,u304215,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11395,u304228,1837,1276,1864,74,mobile,447,0,0,0.6946107784431138,0.23112716586052776,0.4165206108935622
11396,u304229,5,2,0,0,web,0,0,0,0.4,0.0003061286965040103,0.16018367721790244
11397,u304248,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11398,u304249,6,0,0,0,mobile,0,0,0,0.0,0.00036735443580481234,0.0002204126614828874
11399,u304258,9,6,0,0,web,0,0,0,0.6666666666666666,0.0005510316537072186,0.26699728565889097
11400,u304259,8,3,0,0,mobile,0,0,0,0.375,0.0004898059144064164,0.15029388354864387
11401,u304260,7,1,0,0,mobile,0,0,0,0.14285714285714285,0.0004285801751056144,0.05740000524792051
11402,u304262,6,3,0,0,web,2,0,0,0.5,0.00036735443580481234,0.2002204126614829
11403,u304264,7,4,0,0,mobile,0,0,0,0.5714285714285714,0.0004285801751056144,0.22882857667649192
11404,u304265,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11405,u304266,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11406,u304267,1,0,0,0,web,2,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11407,u304271,7,3,0,0,web,1,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11408,u304272,3,2,0,0,web,0,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
11409,u304273,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11410,u304274,10,2,0,0,web,0,0,0,0.2,0.0006122573930080206,0.08036735443580482
11411,u304275,4,1,0,0,web,2,0,0,0.25,0.0002449029572032082,0.10014694177432193
11412,u304276,1,0,0,0,web,0,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11413,u304277,9,5,0,0,web,0,0,0,0.5555555555555556,0.0005510316537072186,0.22255284121444657
11414,u304288,10,6,0,0,web,0,0,0,0.6,0.0006122573930080206,0.24036735443580481
11415,u304289,6,3,0,0,web,12,0,0,0.5,0.00036735443580481234,0.2002204126614829
11416,u304299,9,3,0,0,web,0,0,0,0.3333333333333333,0.0005510316537072186,0.13366395232555767
11417,u3043,127,68,78,2,Unknown,1,1,6480000000,0.5354330708661418,0.012673728035266027,0.22177746516761634
11418,u304300,12,7,4,0,mobile,2,0,0,0.5833333333333334,0.0009796118288128328,0.23392110043062106
11419,u304301,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11420,u304302,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11421,u304303,6,3,0,0,web,2,0,0,0.5,0.00036735443580481234,0.2002204126614829
11422,u304305,7,5,0,0,web,0,0,0,0.7142857142857143,0.0004285801751056144,0.28597143381934914
11423,u304306,10,6,0,0,web,0,0,0,0.6,0.0006122573930080206,0.24036735443580481
11424,u304314,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11425,u304315,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11426,u304316,6,2,0,0,web,0,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11427,u304317,10,4,0,0,web,0,0,0,0.4,0.0006122573930080206,0.16036735443580485
11428,u304328,7,6,0,0,web,0,0,0,0.8571428571428571,0.0004285801751056144,0.34311429096220625
11429,u304329,9,5,0,0,web,0,0,0,0.5555555555555556,0.0005510316537072186,0.22255284121444657
11430,u304339,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11431,u304348,9,6,0,0,web,28,0,0,0.6666666666666666,0.0005510316537072186,0.26699728565889097
11432,u304360,3,2,0,0,web,0,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
11433,u304374,6,2,0,0,web,1,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11434,u304412,7,5,0,0,web,0,0,0,0.7142857142857143,0.0004285801751056144,0.28597143381934914
11435,u304448,1,0,0,0,web,1,0,0,0.0,6.122573930080205e-05,3.673544358048123e-05
11436,u304449,6,3,0,0,mobile,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
11437,u304458,8,5,0,0,web,2,0,0,0.625,0.0004898059144064164,0.25029388354864385
11438,u304459,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11439,u304460,10,3,0,0,web,1,1,10368000000,0.3,0.0006122573930080206,0.1203673544358048
11440,u304461,10,5,0,0,web,11,0,0,0.5,0.0006122573930080206,0.20036735443580483
11441,u304462,10,7,0,0,web,0,0,0,0.7,0.0006122573930080206,0.2803673544358048
11442,u304464,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11443,u304465,7,1,0,0,web,0,0,0,0.14285714285714285,0.0004285801751056144,0.05740000524792051
11444,u304466,7,2,0,0,web,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
11445,u304467,6,3,0,0,web,1,0,0,0.5,0.00036735443580481234,0.2002204126614829
11446,u304470,6,2,0,0,web,3,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11447,u304471,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11448,u304472,7,3,0,0,web,0,0,0,0.42857142857142855,0.0004285801751056144,0.1716857195336348
11449,u304473,7,2,0,0,web,0,0,0,0.2857142857142857,0.0004285801751056144,0.11454286239077766
11450,u304474,6,2,0,0,web,1,0,0,0.3333333333333333,0.00036735443580481234,0.13355374599481623
11451,u304475,6,4,0,0,web,3,0,0,0.6666666666666666,0.00036735443580481234,0.26688707932814953
11452,u304476,6,3,0,0,mobile,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11453,u304477,542,352,554,0,mobile,223,2,19872000000,0.6494464944649446,0.06710341027367905,0.30004064395018526
11454,u304488,3,2,0,0,web,4,0,0,0.6666666666666666,0.00018367721790240617,0.2667768729974081
11455,u304489,6,3,0,0,web,0,0,0,0.5,0.00036735443580481234,0.2002204126614829
11456,u304498,6,1,0,0,web,0,0,0,0.16666666666666666,0.00036735443580481234,0.06688707932814955
11457,u304499,1,1,0,0,web,0,0,0,1.0,6.122573930080205e-05,0.4000367354435805
11458,u304500,10,4,0,0,web,1,0,0,0.4,0.0006122573930080206,0.16036735443580485
11459,u304502,376,179,254,15,Unknown,9,1,5184000000,0.47606382978723405,0.03949060184901733,0.21411989302430404
